Time	Longitude	Latitude	Temperature (¡ãC)	Chlorophyll a (mg m-3)	Salinity	¡÷O2/Ar (%)	k (m d-1)	NCP (mmol C m-2 d-1)		
2017/8/5 22:45	115.96 	14.99 	28.75 	0.14 	33.14 	2.2 	5.0 	16.1 		
2017/8/5 22:50	115.97 	14.99 	28.75 	0.13 	33.14 	2.3 	5.0 	16.7 		
2017/8/5 22:55	115.98 	15.00 	28.75 	0.15 	33.14 	2.2 	5.0 	16.1 		
2017/8/5 23:00	116.00 	15.00 	28.75 	0.13 	33.13 	2.4 	5.0 	17.7 		
2017/8/6 4:05	116.09 	15.08 	28.73 	0.14 	33.16 	2.3 	5.0 	16.5 		
2017/8/6 4:10	116.10 	15.09 	28.73 	0.14 	33.16 	2.3 	5.0 	17.1 		
2017/8/6 4:15	116.12 	15.10 	28.73 	0.14 	33.16 	2.4 	5.0 	17.7 		
2017/8/6 4:20	116.13 	15.11 	28.73 	0.14 	33.16 	2.5 	5.0 	18.0 		
2017/8/6 4:25	116.14 	15.11 	28.73 	0.14 	33.16 	2.6 	5.0 	19.1 		
2017/8/6 4:30	116.15 	15.12 	28.73 	0.14 	33.16 	2.4 	5.0 	17.5 		
2017/8/6 4:35	116.17 	15.13 	28.73 	0.14 	33.17 	2.4 	4.8 	17.1 		
2017/8/6 4:40	116.18 	15.14 	28.74 	0.14 	33.17 	2.4 	4.8 	17.0 		
2017/8/6 4:45	116.19 	15.14 	28.74 	0.14 	33.18 	2.3 	4.8 	16.3 		
2017/8/6 4:50	116.20 	15.15 	28.74 	0.14 	33.18 	2.3 	4.8 	16.3 		
2017/8/6 4:55	116.22 	15.16 	28.74 	0.13 	33.19 	2.3 	4.8 	16.2 		
2017/8/6 5:00	116.23 	15.17 	28.74 	0.13 	33.19 	2.4 	4.8 	16.7 		
2017/8/6 5:05	116.24 	15.18 	28.74 	0.14 	33.19 	2.3 	4.8 	15.9 		
2017/8/6 5:10	116.25 	15.18 	28.74 	0.14 	33.20 	2.3 	4.8 	16.3 		
2017/8/6 5:15	116.27 	15.19 	28.73 	0.14 	33.20 	2.2 	4.8 	15.5 		
2017/8/6 5:20	116.28 	15.20 	28.73 	0.14 	33.20 	2.2 	4.8 	15.2 		
2017/8/6 5:25	116.29 	15.21 	28.73 	0.13 	33.21 	2.3 	4.8 	16.0 		
2017/8/6 5:30	116.30 	15.22 	28.72 	0.14 	33.22 	2.2 	4.8 	15.4 		
2017/8/6 5:35	116.32 	15.22 	28.72 	0.14 	33.22 	2.1 	4.8 	15.0 		
2017/8/6 5:40	116.33 	15.23 	28.72 	0.14 	33.22 	2.2 	4.8 	15.4 		
2017/8/6 5:45	116.34 	15.24 	28.71 	0.14 	33.22 	2.2 	4.8 	15.5 		
2017/8/6 5:50	116.35 	15.25 	28.71 	0.14 	33.22 	2.1 	4.8 	14.9 		
2017/8/6 5:55	116.37 	15.26 	28.71 	0.14 	33.22 	2.1 	4.8 	15.1 		
2017/8/6 6:00	116.38 	15.26 	28.70 	0.14 	33.22 	2.1 	4.8 	14.3 		
2017/8/6 6:05	116.39 	15.27 	28.70 	0.14 	33.22 	2.1 	4.8 	15.0 		
2017/8/6 6:10	116.40 	15.28 	28.70 	0.15 	33.22 	2.2 	4.8 	15.1 		
2017/8/6 6:15	116.42 	15.29 	28.70 	0.14 	33.21 	2.2 	4.8 	15.7 		
2017/8/6 6:20	116.43 	15.30 	28.69 	0.14 	33.21 	2.1 	4.8 	14.4 		
2017/8/6 6:25	116.44 	15.31 	28.69 	0.14 	33.21 	2.2 	4.8 	15.1 		
2017/8/6 6:30	116.45 	15.31 	28.70 	0.14 	33.21 	2.1 	4.8 	14.4 		
2017/8/6 6:35	116.47 	15.32 	28.69 	0.14 	33.21 	2.1 	4.8 	14.5 		
2017/8/6 6:40	116.48 	15.33 	28.69 	0.14 	33.20 	2.1 	4.8 	14.9 		
2017/8/6 6:45	116.49 	15.34 	28.69 	0.14 	33.20 	2.0 	4.8 	14.3 		
2017/8/6 6:50	116.50 	15.34 	28.69 	0.15 	33.20 	2.1 	4.8 	14.6 		
2017/8/6 6:55	116.52 	15.35 	28.68 	0.14 	33.20 	2.1 	4.8 	14.3 		
2017/8/6 7:00	116.53 	15.36 	28.68 	0.14 	33.20 	2.0 	4.8 	14.3 		
2017/8/6 7:05	116.54 	15.37 	28.68 	0.14 	33.20 	2.0 	4.8 	14.0 		
2017/8/6 7:10	116.56 	15.38 	28.68 	0.15 	33.20 	2.1 	4.7 	14.1 		
2017/8/6 7:15	116.57 	15.38 	28.67 	0.14 	33.20 	2.0 	4.7 	13.2 		
2017/8/6 7:20	116.58 	15.39 	28.66 	0.14 	33.21 	2.1 	4.7 	14.0 		
2017/8/6 7:25	116.60 	15.40 	28.65 	0.14 	33.21 	2.1 	4.7 	14.0 		
2017/8/6 7:30	116.61 	15.41 	28.64 	0.14 	33.22 	2.1 	4.6 	13.9 		
2017/8/6 7:35	116.62 	15.41 	28.63 	0.14 	33.22 	2.1 	4.6 	14.3 		
2017/8/6 7:40	116.64 	15.42 	28.62 	0.14 	33.23 	1.8 	4.6 	12.3 		
2017/8/6 7:45	116.65 	15.43 	28.61 	0.14 	33.24 	1.9 	4.6 	12.9 		
2017/8/6 7:50	116.66 	15.44 	28.62 	0.14 	33.24 	2.0 	4.6 	13.2 		
2017/8/6 7:55	116.68 	15.45 	28.63 	0.15 	33.23 	1.9 	4.6 	13.1 		
2017/8/6 8:00	116.69 	15.45 	28.63 	0.14 	33.23 	2.0 	4.2 	12.1 		
2017/8/6 8:05	116.70 	15.46 	28.63 	0.15 	33.24 	1.9 	4.2 	12.1 		
2017/8/6 8:10	116.72 	15.47 	28.62 	0.15 	33.24 	2.0 	4.2 	12.1 		
2017/8/6 8:15	116.73 	15.48 	28.61 	0.15 	33.25 	2.0 	4.3 	12.2 		
2017/8/6 8:20	116.74 	15.49 	28.59 	0.14 	33.26 	1.9 	4.3 	11.8 		
2017/8/6 8:25	116.75 	15.50 	28.57 	0.14 	33.28 	1.8 	4.2 	11.3 		
2017/8/6 8:30	116.76 	15.50 	28.54 	0.14 	33.29 	1.9 	4.2 	11.7 		
2017/8/6 13:15	116.85 	15.53 	28.80 	0.14 	33.35 	2.1 	4.3 	12.9 		
2017/8/6 13:20	116.85 	15.54 	28.80 	0.14 	33.35 	1.9 	4.3 	12.0 		
2017/8/6 13:25	116.86 	15.55 	28.77 	0.13 	33.34 	1.9 	4.3 	11.9 		
2017/8/6 13:30	116.86 	15.56 	28.77 	0.14 	33.34 	1.9 	4.3 	12.0 		
2017/8/6 13:35	116.87 	15.58 	28.77 	0.14 	33.34 	2.1 	4.3 	12.9 		
2017/8/6 13:40	116.87 	15.59 	28.77 	0.13 	33.34 	2.2 	4.3 	13.5 		
2017/8/6 13:45	116.88 	15.60 	28.77 	0.14 	33.35 	2.2 	4.3 	13.3 		
2017/8/6 13:50	116.88 	15.62 	28.77 	0.14 	33.35 	2.1 	4.2 	13.1 		
2017/8/6 13:55	116.88 	15.63 	28.77 	0.13 	33.34 	2.2 	4.2 	13.3 		
2017/8/6 14:00	116.89 	15.64 	28.77 	0.14 	33.34 	2.1 	4.2 	12.8 		
2017/8/6 14:05	116.89 	15.66 	28.79 	0.14 	33.34 	2.1 	4.2 	12.7 		
2017/8/6 14:10	116.90 	15.67 	28.81 	0.14 	33.35 	2.0 	4.2 	12.2 		
2017/8/6 14:15	116.90 	15.68 	28.83 	0.14 	33.36 	2.0 	4.2 	12.3 		
2017/8/6 14:20	116.91 	15.70 	28.87 	0.14 	33.38 	2.1 	4.2 	12.8 		
2017/8/6 14:25	116.91 	15.71 	28.94 	0.14 	33.42 	2.1 	4.2 	12.4 		
2017/8/6 14:30	116.91 	15.72 	29.01 	0.13 	33.43 	2.1 	4.2 	12.5 		
2017/8/6 14:35	116.92 	15.74 	29.06 	0.13 	33.43 	2.1 	4.2 	12.5 		
2017/8/6 14:40	116.92 	15.75 	29.10 	0.13 	33.42 	2.1 	4.2 	12.8 		
2017/8/6 14:45	116.93 	15.76 	29.11 	0.12 	33.40 	2.1 	4.2 	12.4 		
2017/8/6 14:50	116.93 	15.78 	29.12 	0.11 	33.38 	2.2 	4.2 	13.0 		
2017/8/6 14:55	116.93 	15.79 	29.13 	0.11 	33.37 	2.1 	4.2 	12.7 		
2017/8/6 15:00	116.94 	15.80 	29.14 	0.11 	33.36 	2.1 	4.2 	12.6 		
2017/8/6 15:05	116.94 	15.82 	29.15 	0.11 	33.35 	2.0 	4.2 	12.1 		
2017/8/6 15:10	116.95 	15.83 	29.15 	0.11 	33.33 	2.1 	4.2 	12.6 		
2017/8/6 15:15	116.95 	15.84 	29.15 	0.11 	33.31 	2.1 	4.2 	12.7 		
2017/8/6 15:20	116.96 	15.86 	29.14 	0.10 	33.30 	2.1 	4.2 	12.6 		
2017/8/6 15:25	116.96 	15.87 	29.14 	0.11 	33.29 	2.1 	4.2 	12.5 		
2017/8/6 15:30	116.96 	15.88 	29.12 	0.11 	33.28 	2.1 	4.0 	11.9 		
2017/8/6 15:35	116.97 	15.90 	29.10 	0.10 	33.27 	2.0 	4.0 	11.6 		
2017/8/6 15:40	116.97 	15.91 	29.09 	0.11 	33.25 	2.1 	4.0 	12.1 		
2017/8/6 15:45	116.98 	15.92 	29.07 	0.11 	33.24 	2.1 	4.0 	12.3 		
2017/8/6 15:50	116.98 	15.94 	29.06 	0.11 	33.23 	2.2 	4.0 	12.6 		
2017/8/6 15:55	116.99 	15.95 	29.06 	0.11 	33.22 	2.2 	4.0 	12.8 		
2017/8/6 16:00	116.99 	15.96 	29.06 	0.11 	33.21 	2.2 	4.0 	12.6 		
2017/8/6 16:05	116.99 	15.98 	29.06 	0.11 	33.20 	2.2 	4.0 	12.5 		
2017/8/6 16:10	117.00 	15.99 	29.07 	0.12 	33.20 	2.2 	4.0 	12.9 		
2017/8/6 16:15	117.00 	16.00 	29.07 	0.11 	33.19 	2.3 	4.0 	13.1 		
2017/8/6 21:55	117.05 	16.05 	28.91 	0.13 	33.18 	2.6 	4.0 	14.7 		
2017/8/6 22:00	117.06 	16.05 	28.92 	0.13 	33.18 	2.5 	4.0 	14.5 		
2017/8/6 22:05	117.06 	16.06 	28.92 	0.13 	33.18 	2.5 	4.0 	14.2 		
2017/8/6 22:10	117.06 	16.08 	28.92 	0.13 	33.17 	2.5 	3.9 	14.5 		
2017/8/6 22:15	117.06 	16.09 	28.91 	0.12 	33.16 	2.7 	3.9 	15.3 		
2017/8/6 22:20	117.06 	16.11 	28.89 	0.12 	33.16 	2.7 	3.9 	15.2 		
2017/8/6 22:25	117.06 	16.12 	28.88 	0.13 	33.15 	2.6 	3.9 	14.7 		
2017/8/6 22:30	117.06 	16.14 	28.86 	0.13 	33.14 	2.6 	3.8 	14.2 		
2017/8/6 22:35	117.07 	16.15 	28.86 	0.13 	33.15 	2.5 	3.7 	13.8 		
2017/8/6 22:40	117.07 	16.16 	28.87 	0.13 	33.14 	2.7 	3.7 	14.8 		
2017/8/6 22:45	117.07 	16.18 	28.87 	0.13 	33.14 	2.7 	3.7 	14.4 		
2017/8/6 22:50	117.07 	16.19 	28.86 	0.13 	33.14 	2.6 	3.7 	13.9 		
2017/8/6 22:55	117.07 	16.21 	28.85 	0.13 	33.14 	2.7 	3.7 	14.5 		
2017/8/6 23:00	117.07 	16.22 	28.85 	0.13 	33.15 	2.7 	3.6 	14.1 		
2017/8/6 23:05	117.07 	16.24 	28.85 	0.13 	33.15 	2.7 	3.6 	14.4 		
2017/8/6 23:10	117.07 	16.25 	28.85 	0.13 	33.15 	2.6 	3.6 	13.8 		
2017/8/6 23:15	117.08 	16.26 	28.86 	0.13 	33.16 	2.7 	3.6 	13.9 		
2017/8/6 23:20	117.08 	16.28 	28.87 	0.14 	33.17 	2.7 	3.6 	13.9 		
2017/8/6 23:25	117.08 	16.29 	28.88 	0.13 	33.17 	2.7 	3.5 	13.6 		
2017/8/6 23:30	117.08 	16.31 	28.90 	0.12 	33.18 	2.7 	3.5 	13.6 		
2017/8/6 23:35	117.08 	16.32 	28.91 	0.13 	33.19 	2.8 	3.5 	14.0 		
2017/8/6 23:40	117.08 	16.34 	28.92 	0.13 	33.20 	2.7 	3.9 	15.3 		
2017/8/6 23:45	117.08 	16.35 	28.92 	0.13 	33.20 	2.7 	3.9 	15.1 		
2017/8/6 23:50	117.08 	16.36 	28.93 	0.13 	33.22 	2.7 	3.9 	15.5 		
2017/8/6 23:55	117.08 	16.38 	28.94 	0.12 	33.22 	2.8 	3.8 	15.3 		
2017/8/7 0:00	117.08 	16.39 	28.93 	0.12 	33.22 	2.8 	3.8 	15.3 		
2017/8/7 0:05	117.08 	16.41 	28.93 	0.12 	33.23 	2.8 	3.7 	15.1 		
2017/8/7 0:10	117.08 	16.42 	28.94 	0.13 	33.25 	2.8 	3.7 	14.9 		
2017/8/7 0:15	117.08 	16.44 	28.96 	0.12 	33.25 	2.8 	3.6 	14.6 		
2017/8/7 0:20	117.08 	16.45 	28.95 	0.12 	33.24 	2.8 	3.6 	14.5 		
2017/8/7 0:25	117.08 	16.47 	28.94 	0.12 	33.23 	2.9 	3.5 	14.6 		
2017/8/7 0:30	117.08 	16.48 	28.92 	0.12 	33.22 	2.8 	3.5 	14.2 		
2017/8/7 0:35	117.08 	16.50 	28.91 	0.12 	33.22 	2.7 	3.4 	13.6 		
2017/8/7 0:40	117.08 	16.51 	28.92 	0.13 	33.23 	2.8 	3.3 	13.7 		
2017/8/7 0:45	117.08 	16.52 	28.91 	0.12 	33.23 	2.9 	3.3 	13.5 		
2017/8/7 0:50	117.08 	16.54 	28.89 	0.13 	33.24 	2.9 	3.2 	13.3 		
2017/8/7 0:55	117.08 	16.55 	28.91 	0.13 	33.27 	2.8 	3.1 	12.5 		
2017/8/7 1:00	117.08 	16.57 	28.93 	0.13 	33.30 	2.9 	3.0 	12.8 		
2017/8/7 1:05	117.08 	16.58 	28.95 	0.13 	33.33 	2.9 	3.0 	12.4 		
2017/8/7 1:10	117.08 	16.60 	28.98 	0.13 	33.36 	2.8 	3.0 	12.0 		
2017/8/7 1:15	117.08 	16.61 	29.01 	0.13 	33.38 	3.2 	3.0 	13.9 		
2017/8/7 1:20	117.07 	16.61 	28.99 	0.12 	33.39 	3.3 	3.0 	13.9 		
2017/8/7 1:25	117.06 	16.61 	28.96 	0.11 	33.39 	3.3 	2.9 	13.7 		
2017/8/7 1:30	117.05 	16.61 	28.94 	0.11 	33.40 	3.3 	2.9 	13.7 		
2017/8/7 1:35	117.04 	16.62 	28.92 	0.12 	33.41 	3.3 	2.9 	13.7 		
2017/8/7 1:40	117.02 	16.62 	28.90 	0.12 	33.42 	3.3 	3.0 	13.9 		
2017/8/7 1:45	117.01 	16.62 	28.91 	0.13 	33.44 	3.3 	2.9 	13.8 		
2017/8/7 1:50	117.00 	16.62 	28.91 	0.13 	33.46 	3.3 	3.0 	14.1 		
2017/8/7 1:55	116.99 	16.62 	28.91 	0.13 	33.47 	3.2 	3.0 	14.1 		
2017/8/7 2:00	116.98 	16.62 	28.93 	0.13 	33.49 	3.2 	3.2 	14.7 		
2017/8/7 2:05	116.97 	16.62 	28.95 	0.13 	33.50 	3.3 	3.2 	15.4 		
2017/8/7 2:10	116.95 	16.62 	28.96 	0.13 	33.50 	3.2 	3.3 	15.1 		
2017/8/7 2:15	116.94 	16.62 	28.97 	0.12 	33.51 	3.3 	3.3 	15.4 		
2017/8/7 2:20	116.93 	16.62 	28.96 	0.12 	33.51 	3.3 	3.3 	15.7 		
2017/8/7 2:25	116.92 	16.61 	28.96 	0.12 	33.51 	3.2 	3.5 	16.2 		
2017/8/7 2:30	116.91 	16.61 	28.97 	0.12 	33.53 	3.3 	3.5 	16.4 		
2017/8/7 2:35	116.90 	16.61 	28.98 	0.12 	33.53 	3.2 	3.5 	16.1 		
2017/8/7 2:40	116.89 	16.61 	28.97 	0.12 	33.53 	3.3 	3.5 	16.9 		
2017/8/7 2:45	116.87 	16.61 	28.95 	0.12 	33.53 	3.2 	3.6 	16.7 		
2017/8/7 2:50	116.86 	16.62 	28.94 	0.12 	33.53 	3.3 	3.7 	17.6 		
2017/8/7 2:55	116.85 	16.62 	28.92 	0.12 	33.53 	3.2 	3.7 	17.5 		
2017/8/7 3:00	116.84 	16.62 	28.91 	0.12 	33.52 	3.4 	3.7 	18.4 		
2017/8/7 3:05	116.83 	16.62 	28.89 	0.13 	33.53 	3.3 	3.8 	17.9 		
2017/8/7 3:10	116.82 	16.62 	28.90 	0.13 	33.54 	3.3 	3.8 	17.7 		
2017/8/7 3:15	116.81 	16.62 	28.93 	0.13 	33.56 	3.2 	3.8 	17.5 		
2017/8/7 3:20	116.80 	16.61 	28.98 	0.14 	33.59 	3.1 	3.7 	16.8 		
2017/8/7 3:25	116.78 	16.61 	29.02 	0.13 	33.60 	3.1 	3.6 	16.1 		
2017/8/7 3:30	116.77 	16.61 	29.07 	0.13 	33.60 	3.1 	3.6 	16.3 		
2017/8/7 3:35	116.76 	16.61 	29.11 	0.12 	33.59 	3.0 	3.7 	15.9 		
2017/8/7 3:40	116.75 	16.61 	29.15 	0.12 	33.58 	3.0 	3.9 	16.7 		
2017/8/7 3:45	116.74 	16.61 	29.17 	0.11 	33.58 	3.0 	4.0 	17.0 		
2017/8/7 3:50	116.73 	16.61 	29.18 	0.12 	33.56 	2.9 	3.3 	13.9 		
2017/8/7 3:55	116.72 	16.61 	29.15 	0.11 	33.54 	3.1 	3.3 	14.9 		
2017/8/7 4:00	116.70 	16.61 	29.12 	0.11 	33.52 	3.1 	3.4 	15.3 		
2017/8/7 4:05	116.69 	16.61 	29.09 	0.11 	33.50 	3.2 	3.2 	14.7 		
2017/8/7 4:10	116.68 	16.62 	29.04 	0.11 	33.48 	3.2 	3.5 	15.9 		
2017/8/7 4:15	116.67 	16.62 	28.99 	0.10 	33.47 	3.2 	3.6 	16.8 		
2017/8/7 4:20	116.66 	16.62 	28.95 	0.11 	33.46 	3.1 	3.7 	16.8 		
2017/8/7 4:25	116.65 	16.62 	28.93 	0.12 	33.45 	3.2 	3.8 	17.2 		
2017/8/7 4:30	116.63 	16.62 	28.91 	0.12 	33.44 	3.1 	3.8 	16.8 		
2017/8/7 4:35	116.62 	16.62 	28.90 	0.12 	33.44 	3.3 	3.2 	15.6 		
2017/8/7 4:40	116.61 	16.62 	28.90 	0.13 	33.44 	3.2 	3.7 	17.2 		
2017/8/7 4:45	116.60 	16.62 	28.89 	0.12 	33.44 	3.1 	3.6 	16.5 		
2017/8/7 4:50	116.59 	16.62 	28.89 	0.13 	33.45 	3.2 	3.8 	17.5 		
2017/8/7 4:55	116.58 	16.62 	28.90 	0.13 	33.47 	3.1 	2.7 	12.1 		
2017/8/7 5:00	116.56 	16.62 	28.97 	0.14 	33.51 	3.0 	2.7 	11.8 		
2017/8/7 5:05	116.55 	16.62 	29.04 	0.14 	33.51 	2.8 	2.7 	11.0 		
2017/8/7 5:10	116.54 	16.62 	29.08 	0.13 	33.50 	2.8 	2.9 	11.9 		
2017/8/7 5:15	116.53 	16.62 	29.10 	0.12 	33.47 	2.8 	2.9 	11.7 		
2017/8/7 5:20	116.52 	16.62 	29.09 	0.11 	33.43 	2.9 	2.9 	12.1 		
2017/8/7 5:25	116.51 	16.62 	29.09 	0.12 	33.40 	2.7 	2.9 	11.2 		
2017/8/7 5:30	116.49 	16.62 	29.08 	0.11 	33.38 	2.8 	2.9 	11.7 		
2017/8/7 5:35	116.48 	16.62 	29.06 	0.11 	33.36 	2.7 	3.0 	12.0 		
2017/8/7 5:40	116.47 	16.62 	29.04 	0.11 	33.34 	2.7 	3.0 	11.9 		
2017/8/7 5:45	116.46 	16.62 	29.04 	0.12 	33.32 	2.8 	3.0 	12.4 		
2017/8/7 5:50	116.45 	16.62 	29.04 	0.12 	33.31 	2.8 	3.0 	12.1 		
2017/8/7 5:55	116.44 	16.62 	29.04 	0.11 	33.30 	2.7 	3.0 	11.9 		
2017/8/7 6:00	116.43 	16.61 	29.05 	0.12 	33.29 	3.0 	3.0 	13.1 		
2017/8/7 6:05	116.44 	16.60 	29.05 	0.12 	33.28 	3.1 	3.0 	13.2 		
2017/8/7 10:20	116.50 	16.67 	29.14 	0.11 	33.29 	2.8 	2.0 	8.1 		
2017/8/7 10:25	116.50 	16.66 	29.14 	0.11 	33.29 	2.9 	2.1 	9.1 		
2017/8/7 10:30	116.49 	16.65 	29.15 	0.12 	33.29 	2.8 	2.5 	10.2 		
2017/8/7 10:35	116.49 	16.64 	29.15 	0.11 	33.29 	3.0 	2.6 	11.2 		
2017/8/7 10:40	116.49 	16.63 	29.15 	0.11 	33.29 	3.0 	2.6 	11.5 		
2017/8/7 10:45	116.48 	16.62 	29.15 	0.11 	33.30 	3.1 	2.7 	12.0 		
2017/8/7 10:50	116.48 	16.61 	29.15 	0.12 	33.31 	3.0 	2.8 	11.9 		
2017/8/7 10:55	116.48 	16.60 	29.16 	0.11 	33.31 	3.1 	2.8 	12.5 		
2017/8/7 14:10	116.54 	16.64 	29.43 	0.10 	33.33 	3.3 	2.8 	13.1 		
2017/8/7 14:15	116.54 	16.64 	29.43 	0.09 	33.33 	3.2 	2.7 	12.3 		
2017/8/7 14:20	116.54 	16.62 	29.43 	0.10 	33.33 	3.4 	2.7 	12.9 		
2017/8/7 14:25	116.53 	16.61 	29.43 	0.10 	33.34 	3.4 	2.6 	12.6 		
2017/8/7 14:30	116.53 	16.60 	29.43 	0.09 	33.36 	3.5 	2.5 	12.3 		
2017/8/7 14:35	116.53 	16.59 	29.43 	0.09 	33.37 	3.5 	2.4 	12.2 		
2017/8/7 17:25	116.58 	16.62 	29.44 	0.09 	33.40 	3.7 	3.7 	19.2 		
2017/8/7 17:30	116.59 	16.61 	29.44 	0.10 	33.40 	3.5 	3.4 	17.2 		
2017/8/7 17:35	116.59 	16.60 	29.45 	0.10 	33.40 	3.6 	3.1 	15.8 		
2017/8/7 20:10	116.64 	16.61 	29.48 	0.09 	33.44 	2.9 	3.5 	14.6 		
2017/8/7 20:15	116.63 	16.61 	29.48 	0.09 	33.44 	2.7 	3.5 	13.7 		
2017/8/7 20:20	116.62 	16.61 	29.47 	0.09 	33.44 	2.9 	3.3 	14.1 		
2017/8/7 22:20	116.65 	16.62 	29.39 	0.10 	33.44 	3.4 	3.5 	17.0 		
2017/8/7 22:25	116.66 	16.61 	29.38 	0.10 	33.44 	3.5 	3.5 	17.4 		
2017/8/7 23:40	116.67 	16.62 	29.33 	0.10 	33.45 	3.5 	3.2 	15.9 		
2017/8/7 23:45	116.68 	16.62 	29.32 	0.10 	33.45 	3.5 	3.1 	15.8 		
2017/8/7 23:50	116.69 	16.62 	29.32 	0.10 	33.46 	3.5 	3.0 	15.0 		
2017/8/8 0:45	116.71 	16.62 	29.30 	0.11 	33.47 	3.5 	3.2 	16.0 		
2017/8/8 0:50	116.72 	16.62 	29.30 	0.11 	33.47 	3.6 	3.0 	15.2 		
2017/8/8 0:55	116.73 	16.62 	29.28 	0.11 	33.47 	3.7 	3.0 	16.0 		
2017/8/8 1:00	116.74 	16.62 	29.25 	0.11 	33.47 	3.7 	3.7 	19.8 		
2017/8/8 1:05	116.76 	16.62 	29.25 	0.11 	33.48 	3.7 	3.5 	18.5 		
2017/8/8 1:10	116.77 	16.62 	29.26 	0.12 	33.48 	3.7 	3.3 	17.2 		
2017/8/8 2:10	116.78 	16.62 	29.30 	0.10 	33.51 	3.1 	3.1 	14.0 		
2017/8/8 2:15	116.78 	16.61 	29.30 	0.11 	33.51 	3.2 	3.3 	15.1 		
2017/8/8 2:20	116.78 	16.61 	29.27 	0.10 	33.49 	3.5 	3.4 	16.9 		
2017/8/8 3:40	116.80 	16.62 	29.17 	0.12 	33.46 	3.4 	3.5 	17.1 		
2017/8/8 3:45	116.80 	16.62 	29.17 	0.12 	33.46 	3.2 	3.5 	16.0 		
2017/8/8 3:50	116.80 	16.61 	29.15 	0.12 	33.44 	3.4 	3.4 	17.0 		
2017/8/8 5:55	116.83 	16.63 	29.08 	0.13 	33.43 	3.2 	3.3 	15.2 		
2017/8/8 6:00	116.83 	16.62 	29.08 	0.12 	33.43 	3.1 	3.5 	15.5 		
2017/8/8 6:05	116.83 	16.61 	29.08 	0.12 	33.42 	3.2 	3.5 	16.1 		
2017/8/8 6:10	116.83 	16.61 	29.07 	0.12 	33.41 	3.3 	3.5 	16.8 		
2017/8/8 8:40	116.86 	16.64 	29.09 	0.12 	33.40 	3.2 	3.2 	14.7 		
2017/8/8 8:45	116.86 	16.63 	29.09 	0.12 	33.40 	3.1 	3.2 	14.1 		
2017/8/8 8:50	116.86 	16.62 	29.08 	0.12 	33.40 	3.1 	3.2 	14.6 		
2017/8/8 8:55	116.86 	16.60 	29.08 	0.12 	33.40 	3.2 	3.2 	14.8 		
2017/8/8 11:30	116.90 	16.63 	29.26 	0.11 	33.39 	3.3 	2.9 	14.1 		
2017/8/8 11:35	116.90 	16.62 	29.25 	0.11 	33.39 	3.2 	3.0 	13.6 		
2017/8/8 11:40	116.90 	16.61 	29.25 	0.11 	33.39 	3.3 	2.9 	13.7 		
2017/8/8 11:45	116.90 	16.60 	29.26 	0.11 	33.39 	3.4 	2.8 	13.9 		
2017/8/8 15:10	116.95 	16.64 	29.51 	0.10 	33.40 	3.3 	2.7 	13.0 		
2017/8/8 15:15	116.96 	16.63 	29.51 	0.09 	33.40 	3.4 	2.7 	13.2 		
2017/8/8 15:20	116.98 	16.63 	29.50 	0.10 	33.40 	3.4 	2.7 	13.2 		
2017/8/8 15:25	116.99 	16.62 	29.51 	0.10 	33.40 	3.4 	2.5 	11.9 		
2017/8/8 15:30	116.99 	16.61 	29.51 	0.09 	33.40 	3.2 	2.5 	11.6 		
2017/8/8 15:35	116.98 	16.60 	29.52 	0.10 	33.40 	3.3 	2.6 	12.4 		
2017/8/8 19:15	117.02 	16.63 	29.39 	0.11 	33.42 	3.4 	2.5 	12.2 		
2017/8/8 19:20	117.03 	16.62 	29.39 	0.10 	33.43 	3.5 	2.4 	12.2 		
2017/8/8 19:25	117.03 	16.61 	29.41 	0.11 	33.43 	3.5 	2.4 	11.8 		
2017/8/8 19:30	117.04 	16.60 	29.42 	0.11 	33.42 	3.5 	2.3 	11.3 		
2017/8/8 22:45	117.08 	16.64 	29.34 	0.11 	33.43 	3.3 	2.6 	12.2 		
2017/8/8 22:50	117.08 	16.66 	29.34 	0.11 	33.43 	3.2 	2.6 	12.2 		
2017/8/8 22:55	117.08 	16.67 	29.34 	0.11 	33.43 	3.2 	2.7 	12.4 		
2017/8/8 23:00	117.07 	16.69 	29.35 	0.11 	33.43 	3.3 	2.8 	13.0 		
2017/8/8 23:05	117.07 	16.70 	29.34 	0.11 	33.43 	3.3 	2.8 	13.4 		
2017/8/8 23:10	117.07 	16.71 	29.31 	0.11 	33.43 	3.4 	2.9 	14.0 		
2017/8/8 23:15	117.06 	16.73 	29.31 	0.10 	33.43 	3.5 	2.9 	14.6 		
2017/8/8 23:20	117.06 	16.74 	29.31 	0.11 	33.44 	3.4 	3.0 	14.5 		
2017/8/8 23:25	117.06 	16.76 	29.30 	0.11 	33.44 	3.3 	3.0 	14.4 		
2017/8/8 23:30	117.06 	16.77 	29.30 	0.11 	33.45 	3.4 	3.1 	15.0 		
2017/8/8 23:35	117.05 	16.79 	29.29 	0.11 	33.45 	3.2 	3.1 	14.5 		
2017/8/8 23:40	117.05 	16.80 	29.29 	0.12 	33.45 	3.4 	2.3 	11.1 		
2017/8/8 23:45	117.04 	16.81 	29.28 	0.12 	33.45 	3.3 	2.3 	10.9 		
2017/8/8 23:50	117.04 	16.83 	29.29 	0.11 	33.45 	3.3 	2.3 	10.9 		
